logFC	AveExpr	t	P.Value	adj.P.Val	B
TAGAP	0.689859927898851	3.45207020718555	2.26052010697813	0.025721035077607	1	-3.51180704292938
SERPINB7	1.10424858722818	1.86029144318292	2.2593325262473	0.0257971484421425	1	-3.51342385840243
FCRL2	0.486971466256785	0.719629797509056	2.2570344606695	0.0259449947365541	1	-3.51655040451732
SDS	0.617529175920828	3.29160721784421	2.25584379376934	0.0260218880032244	1	-3.51816921969911
CXCL12	0.649851885461818	5.1575567374752	2.25180906371928	0.0262839373854207	1	-3.52364919258147
HAND2	0.622836697994736	1.37244249428452	2.25136923615493	0.0263126427216213	1	-3.52424604435866
LACRT	0.13911841462415	0.110238017622088	2.25133321243435	0.0263149950248577	1	-3.52429492446981
AAAS	-0.258963858541921	4.67581474953774	-2.2511842263168	0.026324725585147	1	-3.52449707444969
MNS1	-0.580656380788835	2.23778822810881	-2.24773338244071	0.0265509899796735	1	-3.52917601107047
ADCY4	0.445664305011822	1.87741560781379	2.24749426191809	0.0265667314828486	1	-3.52949999591813
PODN	0.71097263721721	3.78614096323999	2.24708908720623	0.0265934231219704	1	-3.5300488985547
CCDC125	-0.364612078310228	2.68486230314944	-2.24647715669154	0.0266337796836808	1	-3.53087773428782
FAM92A	-0.454649523988012	3.06548669678005	-2.24583709604253	0.026676048764974	1	-3.53174445827295
SPRYD4	-0.247626883542373	2.5011201482943	-2.24314958274179	0.0268541714280507	1	-3.53538131852842
DPP4	0.646045167020763	2.55089646088776	2.24288523269319	0.0268717480785076	1	-3.53573884114147
SLC2A5	0.559344733305346	2.27163316124135	2.24107816095189	0.0269921702087221	1	-3.53818183646419
CCDC185	0.303405013511097	0.464126045459538	2.23954900042195	0.0270944410285184	1	-3.54024776468516
CCDC69	0.649133610262111	3.55643929211139	2.23709174528472	0.0272594931527117	1	-3.54356496265847
EDNRB	0.664253116677453	2.40562510312873	2.23607117070309	0.0273283024556721	1	-3.5449417538603
IRAK1BP1	-0.401102585823706	2.0134700566176	-2.23378213077235	0.0274831869512106	1	-3.5480277332482
MFGE8	0.936143663466428	7.27405738841201	2.23339081600149	0.0275097413528596	1	-3.54855500677248
DENND3	0.447863191983537	2.58737557942614	2.23149270407826	0.0276388646598671	1	-3.55111144321723
PTGIR	0.384819560362579	1.86730460763597	2.23086709750374	0.0276815388582049	1	-3.55195360919973
C20orf141	0.174316950335672	0.226332583591198	2.23055398180585	0.0277029188822662	1	-3.5523750344505
CLEC4M	0.24668127107135	0.0758534242227006	2.22989807021636	0.0277477523230013	1	-3.55325766247205
COL14A1	0.923620151307721	3.72030240883132	2.22968616197257	0.0277622504051355	1	-3.55354276799808
C6	0.546322979721405	0.690232954370744	2.22944871958915	0.0277785033149021	1	-3.55386219923174
MOV10	-0.382608542246982	5.02445576121451	-2.22920967205699	0.0277948744953542	1	-3.55418375952328
ACTB	0.266482252465389	12.4978282147378	2.22896726291688	0.0278114845045399	1	-3.55450981066163
ABCA9	0.350096205025356	0.830544981131144	2.22884710991329	0.0278197206696794	1	-3.55467141021905
PPHLN1	-0.313796600959607	3.78205454043059	-2.2283655942111	0.0278527486637232	1	-3.55531894666108
GOLT1A	-0.703834625103805	3.79235742444186	-2.22702495999678	0.0279448856274922	1	-3.55712116417547
KLHL35	0.489181779684013	1.98118051630087	2.22693794067676	0.027950875344213	1	-3.55723811132618
RASA3	0.597313371601254	4.43521019282556	2.22671384662755	0.0279663053567023	1	-3.55753925759329
CATSPERB	-0.425286593933335	1.03062206947535	-2.226245306647	0.0279985907578345	1	-3.55816881326731
PSG9	0.0866356743201142	0.0504076113656166	2.22451623713979	0.0281180166480266	1	-3.56049107158809
SLCO3A1	0.601073857847122	3.0035898491861	2.22364477228387	0.0281783767064127	1	-3.56166090405102
RAB41	-0.242562374289285	1.04824095384053	-2.2230360703416	0.0282206041765598	1	-3.56247776991244
ACAN	1.03700280622707	1.83357120839309	2.22255172664703	0.028254244013703	1	-3.56312760828005
PRDM14	0.155833937044388	0.039167304259674	2.22230356050628	0.0282714938260797	1	-3.56346052144859
FA2H	-0.769028491590069	1.87418145367039	-2.22059427398829	0.0283905548373893	1	-3.56575262493224
ALG10	-0.411332019070234	2.0067056928941	-2.21954675369356	0.028463736412794	1	-3.56715654862627
KLK6	1.63821505826602	4.83544736409099	2.21742461444148	0.0286124976026183	1	-3.56999891932611
NIF3L1	-0.33744255418697	5.3965301924757	-2.21703900216528	0.0286396016153282	1	-3.57051514615394
PRKCA	0.667267812614905	2.38597867504772	2.21464260162159	0.0288085432705772	1	-3.57372147506238
CROT	-0.53840643596157	2.98913237977817	-2.21346074264674	0.0288921817733225	1	-3.57530164575274
EXOC6	-0.396584153426038	3.12886895375166	-2.2122841059438	0.0289756610704855	1	-3.57687409278572
B3GALT4	0.484116587240187	3.62944394084747	2.20925111270594	0.0291918148824794	1	-3.58092394657185
RASEF	-0.658555904234802	3.32136691589963	-2.20632324528615	0.0294018092034848	1	-3.58482876368844
DEFA3	0.208941568220628	0.0730742977940734	2.20385115979798	0.0295801378383231	1	-3.58812214648468
RTTN	-0.417528374404317	2.49625468615156	-2.20331134414845	0.0296192036436026	1	-3.58884086929236
ORC4	-0.332218207319947	3.57722021979707	-2.20146544984714	0.0297531287440296	1	-3.59129735632993
RAD52	-0.382021653104617	2.89549445941395	-2.20144302319629	0.0297547591030702	1	-3.5913271901486
S100A12	0.499610313547817	0.843000030243703	2.19744337829617	0.0300467706190891	1	-3.59664354735518
ZIC3	0.241741934611699	0.14853527049134	2.19716794815447	0.03006697115197	1	-3.5970093357764
PKIB	-0.647756790001184	3.31863340142576	-2.19665981515539	0.0301042695658593	1	-3.59768406146306
VWA2	-0.843302722139179	2.07198893738783	-2.19591872067444	0.0301587402615706	1	-3.59866787762511
SLC27A2	-0.562713682148347	1.69471738471356	-2.19482528923289	0.0302392645826203	1	-3.60011888994727
ADAM12	0.688566003601627	4.29425774937431	2.19440594308935	0.0302701964106219	1	-3.60067520333472
SPNS2	0.707108641773014	3.80442643541339	2.19372097911843	0.0303207800063769	1	-3.60158368818649
CD79B	0.810570584614991	3.49696562050434	2.19255855326551	0.030406791909216	1	-3.60312486709836
DOLPP1	-0.353961236404729	4.7668801585123	-2.19233951663558	0.0304230229479766	1	-3.60341519129164
MEGF9	-0.532567694417108	4.08736772407117	-2.18961715962656	0.0306253851669059	1	-3.60702141842007
PLCD1	0.584312789926845	3.67696562432114	2.18459924005136	0.0310014555050985	1	-3.61365809219111
PTTG1IP	0.375747447210122	8.47944462688082	2.18406135320414	0.0310420050826164	1	-3.61436869652076
WDR75	-0.341497344492041	5.19612804118268	-2.18092028445659	0.0312797227622161	1	-3.61851527165129
PHF24	0.594930949120975	0.961405365323914	2.17968802491393	0.0313734121934941	1	-3.6201405499294
SLC34A1	0.0868436679794242	0.0888180675130686	2.17929076701719	0.031403667909073	1	-3.62066433597309
CHI3L2	1.18824713082839	5.71929680200594	2.17866701730657	0.0314512247400559	1	-3.62148658123648
TPM1	0.575814805940252	6.23371546997766	2.1782035792298	0.0314865993857216	1	-3.62209736360349
WFDC8	0.103382675335294	0.0717862788362809	2.1766860288007	0.0316026775402256	1	-3.62409659221378
TFCP2	-0.396050126573631	5.12813447837535	-2.17648567008777	0.0316180308338826	1	-3.62436045329229
SEMA3E	-0.734635770534682	1.43315944141555	-2.17647931589477	0.0316185178555622	1	-3.62436882105159
SMARCD1	-0.298438930475119	5.46631677987249	-2.17472051122538	0.0317535736108096	1	-3.62668413496131
NOS2	0.268924453527981	0.819339956348688	2.17260507019056	0.0319166787136541	1	-3.62946672622733
KLHL8	-0.352009644101241	3.25620351125757	-2.17190047865285	0.031971165602836	1	-3.63039299164447
CNOT8	-0.339521930702503	5.4865136859614	-2.16970435480898	0.0321415131836561	1	-3.63327833167191
TAGLN	0.88038128661044	7.45138393081247	2.16695817758977	0.0323556356973711	1	-3.6368826978869
ACACA	-0.426333033986608	4.43002292421614	-2.1668042250305	0.0323676761279552	1	-3.63708464093032
GPX6	0.150888252770529	0.0362743386554129	2.16229926562958	0.0327217297093517	1	-3.64298824638798
PRODH	-0.403560957458759	0.809702943296808	-2.16214922209436	0.0327335795348994	1	-3.64318468553314
DOK3	0.425200921985139	3.05894318454444	2.1616263729625	0.03277490112659	1	-3.6438691123207
SHISA9	0.607210396873135	0.901523070868533	2.16135235378526	0.0327965753665902	1	-3.6442277536464
TEFM	-0.263218066214722	2.79366202363813	-2.1600621995005	0.0328987905974877	1	-3.64591578747744
ETS2	0.414834130541704	5.50283967841013	2.1590866450398	0.0329762643914002	1	-3.64719160422314
NACA	-0.25148280702074	7.61373298050211	-2.15825423394952	0.0330424955279021	1	-3.64827981438998
LRRIQ1	-0.248372940314931	0.457369392017312	-2.15779248763667	0.0330792842992834	1	-3.64888329378618
MTSS2	0.55267305342261	4.46046581535042	2.15690925310709	0.0331497533388698	1	-3.65003731698928
CD163	0.725038879984137	4.8441510318151	2.15453802886096	0.0333395862819211	1	-3.65313344804106
KIF19	0.550100735629121	0.928785396815661	2.15426726073458	0.0333613229959315	1	-3.65348679973565
SEC16B	-0.0521001330258577	0.121137900362762	-2.15412371545205	0.0333728515022051	1	-3.65367410991034
MAIP1	-0.330242598744744	5.14361194793073	-2.1533062874611	0.0334385671982456	1	-3.65474054803392
TPCN2	0.311522006216649	3.24191653263075	2.1521251048253	0.0335337244872709	1	-3.65628091315655
TMEM204	0.498986579034268	4.51547601886836	2.15133083832751	0.0335978433315192	1	-3.65731628252898
TEX53	-0.159685302462882	0.306078494804801	-2.15131210158632	0.0335993571767513	1	-3.6573407027745
SPIN3	-0.360538297141958	2.48935899145491	-2.15070054208258	0.0336488009300557	1	-3.65813766548469
MMP2	0.683607155273487	7.4977922028808	2.1506717509724	0.0336511302056667	1	-3.65817518006509
CACNG1	0.360631696779877	0.454521186482586	2.14981304837579	0.0337206657477025	1	-3.65929385680466
NCCRP1	1.20124541830589	4.07422742291048	2.14815983524331	0.0338548894346831	1	-3.66144646289739
MRAP	0.364443987449876	0.494028685264746	2.14791598873711	0.0338747263579217	1	-3.66176384423541
MRPL22	-0.257843921315169	3.71400854698383	-2.1479130214862	0.0338749678059137	1	-3.66176770609861
PARVB	0.361098422606126	4.09583888448701	2.14766896528627	0.033894831993932	1	-3.66208532782189
DTX3	-0.424548303395485	3.98387542192077	-2.14718976087873	0.0339338646974382	1	-3.66270888456062
STYK1	-0.548219571716222	2.65892992530851	-2.14679186331293	0.0339663042911503	1	-3.66322654788096
PLIN1	1.07802110412288	2.17741743213749	2.14625296425601	0.0340102822172157	1	-3.66392751729745
PLCL2	0.52933524410939	2.6892344646385	2.14613924363287	0.0340195689147158	1	-3.66407541860778
NEDD4L	-0.432441847696958	3.33716606472433	-2.14532430777686	0.0340861828214502	1	-3.66513509301994
PCBP4	0.339299753016454	5.03569712261837	2.14512715819474	0.0341023150456682	1	-3.66539139594491
MIA	1.20558012332974	4.1149771242945	2.14481215302622	0.0341281048037592	1	-3.66580087261172
CCNO	-0.754026177465502	2.01432401625052	-2.14268423091842	0.0343027626192157	1	-3.6685655638369
CPXM2	0.811154657487825	4.11434087370104	2.14169629477749	0.0343841142423273	1	-3.66984830264794
FPR1	0.568643554374008	3.01177042404854	2.14154991650084	0.0343961819635581	1	-3.67003831569968
FAM124B	0.364687183760758	1.24782389329691	2.14081346954243	0.0344569517956126	1	-3.67099411879165
CFAP36	-0.35683696131365	4.85593967062249	-2.14051482776685	0.0344816214755627	1	-3.67138162965024
GYPE	0.205855940235385	0.445950380809814	2.13614368527461	0.0348444588782127	1	-3.67704800644068
RNASE2	0.527903830862819	2.1739418835919	2.13425258160837	0.0350024556599403	1	-3.67949626879059
ALDH7A1	-0.334602118006813	5.30584801933519	-2.13405014305835	0.0350194055442332	1	-3.67975823529141
MINPP1	-0.362340334123322	4.27221096701655	-2.1336693827536	0.035051305288714	1	-3.68025089975294
GNAI1	-0.497489451472847	3.72869339729734	-2.13216058122231	0.0351779585792283	1	-3.68220236128782
C1orf94	0.46664617140818	0.467758456530716	2.13094807783462	0.0352800264208958	1	-3.6837697020007
FAM3B	-0.73289142131638	1.49521209693472	-2.13056252927286	0.0353125353037767	1	-3.68426791396729
ZNF875	-0.412250397476025	3.99676439457918	-2.13023304020379	0.0353403378604442	1	-3.6846936211754
VSX2	0.25419027536926	0.20786007832695	2.12984800001813	0.0353728518508681	1	-3.68519102716256
NWD2	0.178906906268196	0.142447819744649	2.12898424775172	0.0354458838950628	1	-3.68630655507734
CCDC150	-0.273296109997126	1.17052357642825	-2.12649236623922	0.0356573087389466	1	-3.68952253165953
SPP1	0.972956183209199	8.18166233782143	2.12557598204525	0.0357353334925125	1	-3.69070435412154
DLC1	0.58447416386243	3.28559577867606	2.12556391547161	0.0357363618742991	1	-3.69071991284235
DPT	0.816976931923437	4.86512289288267	2.12556361910618	0.0357363871325628	1	-3.69072029497694
PSMB7	-0.300937009456909	7.72943409413245	-2.12541747814604	0.0357488441321179	1	-3.69090872382013
MORN4	-0.396901514313959	3.02126225697712	-2.12351080495969	0.0359117124590055	1	-3.69336605815814
HIST1H2BC	0.740703396557361	3.51357528083893	2.12252739183856	0.0359959661381001	1	-3.69463271777723
PIP4K2C	-0.372668389289183	5.85718527841089	-2.12169808233521	0.0360671497255171	1	-3.69570048068104
SLC38A5	0.648378930110315	2.93034870171983	2.11926829241231	0.036276410792101	1	-3.69882676664978
ROPN1	0.91810208527003	2.77469946675984	2.11809685819104	0.0363776724808823	1	-3.70033284667989
F13A1	0.814358377972988	3.87538309939212	2.11643235088023	0.0365219764626347	1	-3.70247157618534
ABI2	-0.4551647893186	3.23021046599957	-2.11468694320867	0.0366738247205676	1	-3.7047126395887
MMP15	0.69722660442196	4.69953832235074	2.11445862411476	0.0366937284497897	1	-3.70500567374847
FCGR2B	0.459470974002868	2.40120154001106	2.11363662671041	0.0367654633601417	1	-3.70606042480628
SOD3	0.86533025765632	4.76409798061952	2.1131408751767	0.0368087856079186	1	-3.70669637409473
LCN9	0.063207916455358	0.0143563588312186	2.1101610505315	0.0370701130950018	1	-3.71051607606957
PPIP5K1	-0.28488704903272	2.29273697254666	-2.10455697143157	0.0375659234288568	1	-3.7176866213361
TENT5C	0.838324867465449	3.54079809787054	2.10428533157581	0.0375901008849516	1	-3.71803375680881
DNTTIP1	0.371333628865526	5.81068492498243	2.10382344712846	0.0376312419720363	1	-3.71862391855698
RAB3IL1	0.480671426113277	4.23632115609059	2.10330644907137	0.0376773381982399	1	-3.71928436278174
HERPUD1	0.413562262178728	6.17560781612355	2.10271899214888	0.0377297757119548	1	-3.7200346389319
ANGPTL4	0.925186472400574	4.64853620228302	2.10234911150503	0.0377628242266834	1	-3.72050693918308
OR10G2	0.082985779829003	0.0611146658483795	2.10068777709872	0.037911570976551	1	-3.72262737767376
MS4A15	-0.56408470027486	0.764858000900475	-2.1004252626882	0.0379351212202633	1	-3.72296229965735
C2orf49	-0.364652459531466	3.96178024277079	-2.09971512503316	0.037998891075838	1	-3.72386812185172
BRINP2	-0.645826642566406	0.931264328181466	-2.09923260547121	0.0380422736865169	1	-3.72448344724644
IGFBP4	0.60809097848581	8.61413378355242	2.09665997974223	0.0382742957852589	1	-3.72776200829129
NUTM2E	-0.104116018882397	0.120335762810018	-2.0960316692481	0.0383311472711846	1	-3.72856218141224
DDIT3	-0.394697374502	5.34669096325718	-2.09256387216659	0.038646234857782	1	-3.7329746620043
CPLX4	0.0269419558218099	0.0318620862892802	2.09184660656676	0.0387116840032126	1	-3.73388650468043
CHCHD5	-0.329994320096048	3.33359498896779	-2.09179197287702	0.038716673134856	1	-3.73395594770073
PMP22	0.636203510116458	6.72138455702811	2.09148526106629	0.0387446922428785	1	-3.73434576843239
RPL35A	-0.390615412729362	9.26848510153679	-2.09090296305342	0.0387979350770517	1	-3.73508570922181
RORA	0.402727914085007	1.96076829595227	2.08954214304058	0.0389226083167545	1	-3.73681421707399
SAP30L	-0.349969546376018	4.09016727399571	-2.08951450458346	0.03892514401817	1	-3.7368493128684
CSF3R	0.614859812265369	2.57108945043955	2.08851250168968	0.0390171692614611	1	-3.73812139241894
TTC39C	-0.419742556157605	3.34386509253048	-2.08779670937446	0.0390830231719932	1	-3.73902978196231
NCF1	0.505410412770333	2.14849710980765	2.08664690404412	0.0391890071560272	1	-3.74048837902675
EPPIN	0.0555862310114679	0.0484604036880868	2.08651200465259	0.0392014577834851	1	-3.74065945975116
GPAT3	0.632448021864655	2.66115949392002	2.08648576622215	0.0392038798719685	1	-3.74069273443184
OR6K3	0.0490016364956037	0.037942295190934	2.08545676069278	0.0392989697300768	1	-3.74199738799318
KIAA1549	-0.528758060545205	2.91598833353831	-2.08545026636638	0.039299570497018	1	-3.74200562017352
RNASEK-C17orf49	-0.147820130760436	0.688409839000788	-2.08504937589648	0.0393366707459076	1	-3.74251374267963
VWDE	-0.511845939621313	1.40573512435196	-2.08497278811896	0.0393437619587814	1	-3.74261080653709
BTBD19	0.418651081205855	2.0901224104199	2.08440661333024	0.0393962178444652	1	-3.74332825140124
PPP1R3G	0.307447899884393	0.918280471495392	2.08392783354627	0.0394406235606031	1	-3.7439348146864
ECSIT	-0.392495218336391	5.30868201732828	-2.08244586969723	0.0395783452969836	1	-3.74581151331789
BCDIN3D	-0.256893187054697	2.5671939033262	-2.08203098501366	0.0396169753603233	1	-3.74633669167855
CDH5	0.475404361345101	4.11876396140354	2.08188107529137	0.0396309414828022	1	-3.74652643056513
PRSS36	0.260340090908943	1.58915682899308	2.0810988811096	0.0397038821850403	1	-3.74751624515429
CD1D	0.45108946706765	1.96734801916281	2.08053751443956	0.039756301550751	1	-3.74822641143338
TEAD2	-0.408421997031414	6.39595368492461	-2.07991862023111	0.039814161696799	1	-3.74900915453641
AQP9	0.717075330525081	2.51983360170232	2.07920461513199	0.0398810036628636	1	-3.74991192887078
FABP4	1.45529045182342	4.29722053613262	2.07822395822236	0.0399729656349684	1	-3.75115139898986
CCDC173	-0.275447869856153	0.612317901067083	-2.07772702736691	0.0400196353260976	1	-3.75177927849065
CSMD2	0.446981434746278	0.92386413813808	2.07619036288468	0.0401642490069932	1	-3.75372002359165
MITD1	-0.278605663988218	3.67453019678857	-2.07550167377437	0.0402292063503754	1	-3.75458939157027
ZNF599	-0.337962316903061	2.0045254329439	-2.07519562296772	0.0402581021113954	1	-3.75497565222692
CCL7	0.773684203631519	1.85161961694314	2.07395235939518	0.0403756682202435	1	-3.75654422439766
ARHGEF15	0.454026446928777	2.67224920851502	2.07387801756564	0.0403827075079522	1	-3.75663799152817
